customer_id,username,address_id,contact_id,first_name,last_name,gender,date_of_birth,preferred_language,account_creation_date
9702-4edb-a280,smithcarrie,9753b9401dd7,d99d37d660b4,Joseph,Ortiz,f ,1970-01-07,Kinyarwanda,2025-01-21T23:59:43.383046
4e62-49dc-bf4a,lisaholmes,6b7c1cbbeba4,1d0d9441b072,Sarah,Williams, Female ,1940-10-21,Swahili,2025-03-27T17:24:57.396532
56d8-406b-b4a1,michael11,dc811b0432f9,0c4da67d856a,Savannah,Nelson,F,1953-06-13,English,2025-01-03T17:54:51.308269
e84f-4c3b-bb01,lorifoster,7be878a380c3,853927d8046e,Shawn,Oneal, m ,1967-05-08,Swahili,2025-01-27T02:22:10.306900
34bb-4333-bfbe,danielle24,2ff26295728e,f43d703bacdc,Steven,King,Prefer Not to Say,1951-08-12,French,2025-01-04T23:17:01.717242
4396-4e9c-bfb0,rodriguezbrian,c84bb5ec3437,3e073390e9c5,Hunter,Smith,Female,2002-04-17,English,2025-03-15T18:23:45.474474
3113-4244-82fb,wwilson,9122678bc3ff,3a4ab05e48a0,Samuel,Jones,F,1997-08-08,English,2025-02-17T06:30:11.747092
ffc3-4cf3-87a4,nguyenanna,e0093566c180,f6ec56413833,Kaitlin,Pittman,Male,1941-01-27,English,2024-10-16T01:01:14.128307
8f9b-48b7-b566,bryanjessica,fad11521700d,5691b4b6c4bf,Mary,Deleon,f ,1994-01-13,French,2024-12-21T01:23:04.774067
c0a7-4886-aed1,tamara77,04a2f258fc6f,2884251dc7e0,Patrick,Moore, Female ,1999-06-24,Swahili,2024-09-04T03:53:12.174601
0f1a-438e-9774,hgoodman,e02e1ac942fc,5f687aca15ff,Elizabeth,Foster,M,1968-08-06,Luganda,2024-09-28T09:10:56.753768
5eef-4405-a3ed,khess,ad42e663a6e3,5805ec4c7cf3,Gregory,Morse,Male,1987-06-19,Swahili,2024-07-23T05:08:32.812835
aa88-4b06-8fd2,hudsontina,692c9e935e25,eb1f4206f783,Erika,Dawson,Prefer Not to Say,2003-01-27,French,2025-03-03T13:51:59.246691
a3a8-48da-9313,carterlaura,813abb47af22,0a52917b576b,Kayla,George,F,1980-01-01,Swahili,2024-05-17T14:23:59.779743
fe49-4a16-8144,bradley90,ae1aa88968d3,3a7f6bde8c55,Lindsay,Lambert,Male,1964-03-06,Luganda,2024-11-07T12:56:49.610540
f7f5-4e84-afab,ralphhudson,c5aa3a50c79a,452ea591fd4a,Kelly,Hobbs, Female ,1964-03-19,Swahili,2024-06-29T06:16:42.795392
e9ef-4489-b904,johnroberts,bbf842e981b4,235a024894f5,Jonathan,Black,Prefer Not to Say,1979-05-25,English,2024-04-29T16:01:02.697931
1fa9-48a1-bd00,lisa22,998faa21e241,2a45af0b390c,Thomas,Martin,Female,1967-07-18,Swahili,2024-10-15T09:25:12.721856
f437-4210-9b8e,emily40,b31c03755b1e,32513ddbc2e3,Margaret,Newman,F,1985-07-17,English,2024-08-29T19:41:19.503265
ff9f-4e21-8006,scott85,d81b896a952a,0c9ade602342,Andrew,Morales,f ,1953-11-05,Swahili,2024-08-06T16:31:47.371809
9042-48b2-a4c4,carolynthomas,43a812b756d7,67115cf5eb5b,Bernard,Edwards,f ,1986-03-17,Kinyarwanda,2025-01-17T07:50:01.929522
6861-4054-b4db,jessicagreen,297a4ea15ae3,e96dd561f571,Lisa,Holmes,Male,1972-01-25,Swahili,2025-02-28T09:09:51.683792
996c-4524-93ec,richard79,52a74e161111,ca8863693f28,Lori,Moore, m ,1978-03-28,English,2024-07-02T06:27:27.438724
a719-4edb-ab03,jacksonryan,bc84c7e1c710,25972c7605b1,George,Thompson,Prefer Not to Say,1967-01-13,English,2024-10-21T12:54:57.331143
c5a4-4a60-8780,uperez,1222e06c191f,d01c1f17e561,Tammy,Wong,F,1991-05-25,English,2024-05-25T17:33:38.634959
a2e8-4e49-8c03,francispaul,2e80a571ad13,c67f9948daa0,Thomas,Heath,Female,1935-04-05,Swahili,2024-06-04T00:50:45.571297
96e6-4857-89b1,mcdanieljohnny,9ff413cd4380,c512d74fd1a4,Adrienne,Robinson, m ,1981-02-13,Luganda,2024-08-04T20:47:26.724673
8960-4f1d-b93f,robert45,2206a3740315,c497a9e8ccc3,Jason,Collins,M,1972-10-28,Swahili,2024-05-04T21:57:30.703785
2201-4162-a0b0,lozanoelizabeth,c2ae0d65a8a0,8fb3079bdf2b,Sharon,Armstrong, Female ,2006-09-01,Kinyarwanda,2025-01-22T05:55:21.524995
4956-40ae-b3de,rdunn,5fae09913454,f61d88bec7db,Gabrielle,Brandt,Prefer Not to Say,1991-12-08,Swahili,2025-01-01T22:20:38.927151
9902-4d49-864f,jenniferramirez,9babccaf5de2,3966786fcd31,Kyle,Raymond, Female ,1947-06-23,English,2024-07-05T14:00:03.173637
f0e3-4359-b0e0,ophillips,438f5e7d990f,8e264a1fae3b,Jeff,Hill,Female,1980-03-03,Swahili,2025-03-21T21:29:00.647459
5d6f-4c0f-8b6a,edwinsweeney,e89126608d69,88358f3d0f49,Gary,Perez, m ,1988-03-06,Kinyarwanda,2024-10-10T21:54:04.687249
2cb7-4cc1-8d59,obrock,3e21758c799b,80e659d77b86,Elaine,Chavez,f ,1959-06-12,Swahili,2025-02-05T19:37:59.984755
aa15-4684-b182,sheakatrina,bd236e63ae63,7b786aa54f34,Christopher,Parks,f ,1987-11-14,Luganda,2025-03-06T10:44:06.984720
5477-406b-bf5c,aaronmclaughlin,3f88fef6506f,9b7035445540,Meagan,Williams,f ,1992-12-27,English,2024-07-01T11:54:38.171769
f12d-4a5d-a46e,meghan31,35b939b1d679,851ea4d7e9c3,Amanda,Thompson,f ,1950-06-03,English,2024-06-19T01:10:06.270446
c42d-4b97-9086,rodriguezwarren,d5d06e575a26,d2b888787782,Ashlee,Hughes,M,1948-05-26,Swahili,2024-10-04T15:46:52.397977
34e3-4491-9c2a,stephaniebrown,7a5663ac6379,912e45736b03,Ashley,Martinez,Female,1968-12-26,Luganda,2024-07-16T12:21:48.925050
f7ba-4edb-b032,vharris,7a2cd322aa5b,6d151ab99f58,Natasha,Montgomery,M,2002-09-29,Swahili,2025-01-18T04:09:52.327399
81c7-4775-9398,patrick29,6dc3d37fea0c,3eb073ef3314,Natasha,Smith,Male,2005-12-26,Kinyarwanda,2024-05-27T15:11:12.197534
304f-433b-974b,deborah37,fd163c17011e,90fac370a8b6,Robert,Kennedy,M,1937-06-23,English,2024-06-10T16:23:58.019120
0dc0-44ff-aa2e,jessicaburns,d2fe5245eb40,51d32028b3b6,Jacqueline,Morris,Female,1991-02-05,English,2025-01-25T08:23:47.103137
80f0-4f93-aa4a,erinlang,bc491a45e1f1,fa6d453ea900,Melinda,Howard,f ,2005-01-19,English,2025-01-13T23:24:02.152363
398a-42e4-90d7,kim16,302b97b18a15,3fb7ddfaf0a8,Brittany,Johnson, Female ,1989-04-22,English,2025-02-24T17:28:16.251393
12a8-4af5-bf20,michael49,7e3e4804f0ff,79d2618c4436,Jared,Fischer,Male,1941-04-16,English,2024-11-29T19:51:00.935329
3e9c-4521-afed,chelseyanderson,ac70809f7592,95eaff7d171e,William,Solis,f ,1960-01-04,Luganda,2024-10-20T00:19:23.485090
252e-476d-9b07,jonathansingleton,87e4d769759d,2a190e8cf1bd,Breanna,Hughes, Female ,1998-09-24,Swahili,2024-06-25T19:02:04.285155
1fd7-474a-82ad,garzajulie,35cdb1862b23,66508ce72b0d,Brandon,Rose,Female,1985-07-22,Kinyarwanda,2024-12-05T16:56:53.584812
7627-4b0f-a809,jessicagonzalez,1876f5cc0e51,cbf3624e559e,Dawn,Arroyo,F,1950-08-23,Swahili,2025-04-19T23:05:46.215261
4171-4c74-bb01,jjackson,3470c9c1f0d4,af0a81690be3,Sarah,Stark, m ,1966-05-30,Luganda,2024-09-28T19:06:44.236811
7aa8-4ed4-b0b5,millerangela,aaf135c7165c,bd87084cad7f,Joshua,Byrd,F,1980-05-05,Swahili,2024-10-19T18:06:54.696276
ebfb-4179-9fbc,samantha77,1d1ad3349492,7d749a210a86,James,Watkins,Prefer Not to Say,1967-12-29,Kinyarwanda,2025-01-02T11:15:38.248850
21b4-4a5e-a165,christopher29,42199a420564,575a6f042e81,Amanda,Fitzgerald,f ,1960-09-01,Swahili,2024-05-31T13:20:21.129688
a918-4362-bf23,wardcasey,b094ab7f193f,347cb324cb28,Charles,Garcia,Prefer Not to Say,1982-01-30,English,2024-06-13T23:06:23.728084
892c-451e-8122,andrew02,4d17c57d59ea,81338e4f6075,Cynthia,Ortiz,Female,1997-05-20,Swahili,2025-01-24T20:24:57.487236
a4c8-4348-a596,kellycarr,166c67f492c7,871522fca8dc,Michelle,Cruz, m ,1997-08-05,Kinyarwanda,2025-02-02T10:04:38.730173
4e30-4f8a-bddb,jbrandt,b7d486e350b2,6663aa0fcc0e,Heather,Diaz,Female,2001-09-26,English,2025-04-02T05:55:48.097024
1bee-413d-9591,mitchell91,148666ac3c7b,db49685ce70d,Leah,Harris,Female,1950-10-13,English,2024-09-16T10:41:01.987519
fc80-4cb1-838c,rickycosta,e40d5aa59216,a3bd326618f6,Misty,Thomas, m ,1982-04-01,English,2024-12-24T19:44:48.517180
2d36-4739-a0e9,camachocatherine,cff81cce5511,4ff22668e1a7,Joyce,Ramirez, m ,2003-04-23,English,2024-08-20T21:26:16.670647
4330-4fe0-a317,sanchezkimberly,4e9d8f6decb4,737a393b8d48,Kelly,Smith, m ,1942-09-04,English,2024-07-24T18:42:04.512776
7e41-47cd-84c1,chelseanewton,30a7ec1a2abd,4beb654c9063,Mitchell,Johnson,f ,1941-03-04,Luganda,2024-08-20T16:19:56.309851
b9b9-4290-a200,jennifer67,b44135b7f390,9639aff0bc17,Elijah,Johnson,Female,1999-09-10,English,2025-04-23T20:46:42.968420
708d-42f3-840b,jose85,88ef61dcc7b1,4fcadf5d4ee7,Nicole,Williamson,Female,1947-10-11,French,2024-05-01T06:05:47.826831
df64-4212-9e12,kathrynwalker,686e5a7304be,fb222bee0748,Jesse,Lin,Prefer Not to Say,1956-11-19,Swahili,2024-08-30T22:31:50.518914
7e47-4bad-bb45,michelechristensen,f8df03d9c991,e23206666770,Christopher,Smith,Female,1990-01-02,English,2024-05-07T17:18:33.554476
a808-4893-ad50,warrenshannon,bfdd5612a2cf,ce4791dd8024,Vanessa,Kim, m ,1979-09-02,English,2024-05-27T19:07:11.124103
34ee-4264-863b,uhenry,97e8418444d6,cda7da9d22de,Marcus,Landry, Female ,1956-01-18,French,2025-01-14T09:33:21.836332
5a3e-4a7f-9d40,jaredburns,b5a068e68d41,4c2e1f6d048c,Holly,Espinoza, Female ,1980-01-08,Swahili,2024-12-27T00:39:36.385375
9c71-4687-be27,jamesandrews,daa7b4fa69c8,244bae2526db,Nicholas,Thomas,Prefer Not to Say,2004-06-27,Luganda,2025-03-26T12:55:45.552082
a7dd-4282-ad41,brookskathleen,5c0b90017503,d0d3a9387564,Kim,Scott,Female,1973-10-09,Swahili,2025-02-09T01:05:57.254121
c584-47b1-8b75,dickersonlisa,2be19b7a218e,924ab010f277,Christopher,Fernandez,Prefer Not to Say,1997-07-10,French,2024-10-13T01:47:32.307904
be82-48b2-a316,jacob87,b90f76b4c559,38687415cf39,William,Hill,Male,Y%m-09,Swahili,2025-02-04T00:03:59.350007
e9e0-46cc-b5d4,sbrown,4eab91111851,7f5257c23812,Sheila,Brewer,f ,1963-08-25,English,2024-07-21T19:02:45.343453
ca04-45ee-a51e,thompsondean,d2c70c3c23bc,3058c660348e,Todd,Noble,M,1973-05-05,English,2024-12-08T11:47:53.041885
c5f5-4b97-b6d2,johnwilson,084fc9ab3b84,eccf9f80005d,Beth,Jacobson,f ,1958-01-09,Kinyarwanda,2024-05-28T00:32:02.318791
332e-4299-ae36,hsanchez,e9ba1a055d9a,53d81abfb04e,Kelly,Curry,M,1990-05-21,English,2024-07-15T20:59:30.414365
01b6-402b-9cae,samantha92,0797cd792903,5627daf9f0a9,Alexis,Davenport,f ,2001-08-04,English,2024-08-13T17:12:38.511249
4a35-4945-8760,hoodalexandra,cf276c8c5c23,ec7f1497b069,Roger,Ford,Female,1947-10-19,English,2024-12-18T07:42:09.891287
da9a-4daf-8fb2,stephen52,0c2c5fe32500,4baab4e5b255,Diana,Campbell, Female ,1950-02-24,Kinyarwanda,2024-07-01T07:03:28.975158
3696-4c49-8d00,sarahmarsh,6822f86d1686,404d0643605a,Kimberly,Miller,Male,1995-05-21,Swahili,2024-10-20T12:28:54.432635
0169-41ab-af46,nwilliams,7f8459f7d25e,611a7b85100b,Stephen,Lambert,F,1995-10-20,English,2024-11-23T17:18:24.209751
bffa-4bf8-b3d1,carolynjackson,f6c82a2beb55,00da440940d1,Tammy,Nolan,f ,1958-05-30,Swahili,2024-05-25T17:02:21.373288
19a7-463e-987d,leondavid,37255b7e8472,6006c2269b71,Alexandria,Avila, Female ,1979-05-13,Kinyarwanda,2025-03-09T16:44:43.676554
d6f1-411b-874c,yharris,f7d9fe8d6b9c,dbb54f8e16cc,Jason,Lynch, m ,2001-08-06,English,2025-02-13T00:42:35.417440
725b-4a2a-a863,amy83,0d3043c44807,df5ddf124e61,John,Livingston, Female ,1955-06-30,Luganda,2024-12-06T09:17:37.458488
5e7e-48ce-918f,glara,ca9740d80281,20a72a166a9c,Dennis,Serrano,M,2002-12-06,Swahili,2024-12-28T06:33:52.418652
e96b-4ad5-a090,murphysabrina,2b967c16fe3a,c56f4183879b,Brian,Reed,Prefer Not to Say,01/20/2016,English,2025-02-10T15:27:34.573669
a7bb-4b8a-a4e6,dgriffith,8a1e70f0910a,084dbc891100,Stephanie,Garcia, m ,1943-04-26,Swahili,2025-01-24T17:25:41.051576
500a-4272-8ebd,maria14,c87547b1c811,955adfc6fb55,Russell,Thomas,F,1972-05-16,Luganda,2024-07-28T18:24:32.714974
2c6f-4214-8edf,ashley70,b86d9941e750,6c42aa7a993a,Tina,Rogers,Male,1935-10-11,Swahili,2025-03-12T05:51:16.054958
21e5-4ade-81f9,simmonsjose,b1fa63013864,a2adcc2eed4f,Amanda,Roy,F,2001-09-01,English,2024-08-08T20:16:19.679989
4860-461b-98a8,jthomas,b3b9ed231f3a,7000903bc970,Lisa,Becker,Male,1934-08-01,Swahili,2024-06-11T00:14:45.867868
1b9c-4aae-b366,stephenrodriguez,14aa2b5ea7ad,8e9f1d022c87,Brett,Weeks,M,1983-03-12,English,2025-01-10T23:16:18.206519
2bcb-4057-81c3,hoovercrystal,d1e80092a1a7,795d1e0e5a2e,Debra,Hogan,f ,1978-03-13,English,2024-07-22T13:26:28.184274
8a73-40e7-b413,danielsderek,2162ff373a2a,a8ad793106f0,Wendy,Young,F,1975-03-16,Kinyarwanda,2024-10-09T11:25:55.705805
a5ea-4b39-87fb,rebeccagregory,396b259a73bc,9422169a069e,Stacy,Baxter,Female,2003-04-01,Swahili,2024-11-18T04:26:21.254505
9d3f-4dec-94d9,brenda12,9395751f9a93,a9524daaa6a8,John,Hendrix,f ,1990-11-28,English,2024-07-25T17:19:44.068041
2225-439d-9101,cartermakayla,de5e87d28228,00be2d0e6103,Jessica,White,F,1975-12-14,Swahili,2024-12-01T06:34:39.046172
4a1c-4ff8-bb44,teresa63,e06c8cffb090,41e746e1d080,Roberto,Davidson,Male,1954-12-12,English,2024-09-04T21:35:36.794495
02e4-4130-96fa,kevinsmith,0d7d83a22a44,886414fbd9f5,Jason,Rocha,Male,1953-10-24,Swahili,2024-10-31T03:34:53.218025
1ab0-46cb-a3f0,xromero,67d522d1b47a,e3d79bcb3b3a,Tyler,Caldwell,M,1945-07-23,Luganda,2025-03-17T11:06:23.970592
43f8-45d0-9599,kfrazier,7f4a8295033e,e6e4589d252a,Austin,Contreras,M,1955-12-12,English,2024-08-05T21:21:03.250926
999f-4797-b89b,kimberlygonzalez,11c3d56c5257,70027d12da5b,Julie,Stewart,Female,1953-05-29,Kinyarwanda,2024-08-19T13:42:49.182369
f29a-4e8b-a81f,danielleperez,0df5c3a6f1b4,5f7d9d9deb68,Kristen,Anderson,f ,1970-01-28,Swahili,2025-01-09T11:39:04.248679
979a-48cf-b6f4,joseph50,e2bcec6e01e3,9d7ab4d09faf,Carolyn,Martin,Male,1977-08-15,English,2025-04-07T04:38:05.521020
2c07-4488-bca3,ilopez,53803de0c5cc,c71521cbeb71,Marcus,Cook, Female ,1950-08-18,Swahili,2024-12-20T20:32:08.993444
6689-46ed-8dc6,murphyjamie,999660a3364e,9ee7c1410b65,Wendy,King,f ,1939-11-01,French,2024-09-05T00:58:43.397550
42b5-4f10-a106,mthomas,f4a1e8d307c9,2ce623d5013e,Erin,Mills,M,1970-08-19,Swahili,2024-10-28T05:29:16.187377
3ba7-4ffa-a3e2,adaniel,647b419ddffb,014b7a882cb5,Brandon,Curtis,F,1978-07-27,Luganda,2024-10-08T07:07:43.077421
4a9d-4a72-a527,uowens,af10d1fa26e4,f964813a7fc3,Timothy,Gay,F,1992-08-01,English,2024-12-03T16:26:19.501598
8779-4ba1-90a8,scottrobinson,7a4589d43bf3,6107b1ddc43e,Robert,Powers,Prefer Not to Say,1992-01-18,French,2024-06-22T17:55:22.272582
af59-46a8-911f,victoriagrant,59d59120ab8c,03397f0fa75f,Teresa,Dawson,Prefer Not to Say,1972-03-19,Swahili,2024-07-14T01:57:38.093962
280d-47d6-9630,mlewis,6765d6dc68fd,954f128c61c3,Greg,Schwartz, m ,1963-04-20,Luganda,2024-09-02T03:38:56.556982
25a9-4e61-beca,kimberly27,736f63195a7e,330e6b0ec8aa,Angela,Robertson,Female,1948-05-08,Swahili,2024-06-18T18:36:17.238408
37d3-44fa-be01,johnsoncheryl,1c415bc1da0d,5759073a2d9f,Mark,Johnson,M,1978-10-28,French,2024-09-10T07:50:15.801620
9e79-479a-b881,fwhite,e38bd4794d4a,8ea77d4d0d5f,Hayley,Lewis,M,1983-09-22,Swahili,2024-07-12T23:32:17.534529
a199-458f-b1a4,juan21,bbe3888a7da2,e974e4fe0fea,Anthony,Miller,f ,1970-05-13,English,2024-10-15T12:42:58.414640
9f0f-4c9a-9b07,thomasandrew,a698852a824a,f7e8a0a6eb6b,Tammy,Williams,Female,1984-12-09,Swahili,2024-09-13T12:07:05.095054
3bbe-4981-873e,susancampbell,809a2d79c9d5,9cd13a5d7e0c,James,Russo,f ,1940-01-09,English,2024-12-25T16:53:23.115411
5097-46ff-bcac,morrisjames,78ba740a4d71,eecba355045c,Lauren,Torres,Male,1999-05-16,English,2025-01-05T20:55:55.676638
91ed-4c4f-afbc,tcruz,89e125390dbf,f5bf2fe5febe,Lynn,Wise, m ,1960-09-21,English,2024-11-20T11:20:54.528321
fdfd-42ff-97d1,josephbond,71d9e49b8cff,91a2f972d690,Gregory,Mendez,f ,1967-06-07,Swahili,2024-10-31T11:07:49.917669
70b4-4e34-a2a0,michaelroberts,9934bd1669ba,5c0975d10b43,Beverly,Smith,Female,1951-07-15,French,2024-07-12T00:31:13.254902
7605-456c-9783,garysmith,5d266baca7f3,b6c567cac574,Vernon,Hernandez,Female,1999-01-01,English,2024-07-27T13:57:32.860258
cc39-4a91-afa2,benjamin98,ef91ff771d45,d040e9e367a9,Marcia,Black,f ,2001-06-04,Luganda,2024-08-07T16:04:46.743398
6c82-4cc9-a19a,zsparks,c3af99040de0,0f194081aabe,Patricia,Fry,Prefer Not to Say,1939-12-03,Swahili,2024-06-14T03:18:10.954429
992d-49d3-acbb,marthaklein,016e7b203330,0f74d086eadc,Laura,Jackson, m ,1978-01-18,French,2025-01-15T02:57:54.763893
1dbc-40a1-82ae,tina63,680b76be9489,219c09942107,Jessica,Nelson,Male,1998-10-20,Swahili,2024-08-06T10:55:40.210743
3d81-43b6-b96e,riveralarry,52c7cc3aee7b,62cc265f4f88,Courtney,Reed,M,04/12/2014,Luganda,2024-10-13T09:26:43.237118
d4f9-4f22-9253,hamiltonrobert,27d047c6a84b,a59ad1720d0c,Steven,Williams,Prefer Not to Say,2000-07-23,Swahili,2025-04-26T19:40:00.746676
cde0-4999-a185,douglas58,35e896c6c886,3b8125772ed0,Tiffany,Martinez,Male,1941-12-07,English,2024-08-14T20:59:31.109473
8368-4496-9177,jpeters,78a03aed83c9,19d6a23ade71,Daniel,Pruitt,M,1990-04-08,English,2025-02-19T05:21:30.128296
1664-451e-abed,eugene47,2f31447cb9c3,ab5be6ab95a3,Sarah,Austin,f ,2002-09-01,Luganda,2024-12-01T12:48:00.939421
f56f-42b8-9c1a,gcobb,34ea0f1a8885,9d289524966a,Scott,Cook,Prefer Not to Say,1952-09-29,Swahili,2024-08-10T20:26:27.424536
d3d4-4847-9a53,maria34,13ad2d2e11a9,13ec8c084440,Nicole,Vazquez,Female,1942-12-11,English,2025-01-25T17:41:32.729558
270c-4649-b50c,kennethmorton,0b989abec456,87ce3f110436,Connie,Knight, Female ,2006-07-13,Swahili,2025-02-11T08:26:47.627120
65dc-4c03-ac8d,omckenzie,7e0b41fdaf2e,3996f850bca3,Dennis,Hicks,M,1966-02-20,English,2025-01-28T17:18:38.077152
0697-4b8a-89b1,pamela72,bf7a6c8200a1,adefe42472f8,Deanna,Cline, m ,1941-06-26,English,2024-06-13T09:38:14.068762
55fd-480a-8b39,michellemills,d24f5282341c,c7f0aa998599,Samuel,Robinson,Male,1941-04-08,English,2025-04-05T15:01:56.550787
8be0-4428-a906,gmendoza,4bd7e6ae956d,af79a4eed11b,Christine,Mitchell,M,1940-10-29,English,2025-03-14T06:46:59.877505
e19a-45b1-b9de,mia94,147f920ce511,43630f633eb5,Brenda,Stephens,f ,1990-01-23,Luganda,2024-06-11T23:02:30.131997
d51a-48aa-8005,barrcheryl,9ba21584646e,48acea367fcf,Tracey,Reynolds, m ,1956-03-27,English,2025-04-15T08:52:24.650423
ba57-4577-8d09,cassandragray,f835a8c92eea,84d62701dbaf,Alan,Sanders,Male,1973-07-18,Kinyarwanda,2025-01-05T18:22:47.654360
c271-40c5-a989,david25,5aac21f0b366,e1c4ff1909f3,Jose,Marshall,Female,1967-07-09,English,2024-05-08T10:21:48.143531
4f27-40a1-8fd8,emorgan,af7fc78021b9,947fc02f48b8,Erika,Hayes, m ,1983-02-19,Luganda,2025-01-14T10:52:52.675748
7de7-4087-912d,qwilliams,63503226fad7,6ecddd4dc191,Madison,Torres,Male,1963-06-20,English,2024-10-09T13:36:25.486524
3b53-448e-99be,zryan,f0f52378555c,2d5b5f140489,Marvin,Blackwell,F,1985-10-31,French,2024-07-12T19:32:56.386744
6114-4e76-9529,russell04,25a710322fd3,e86373d4e420,Kenneth,Boyle,Female,1961-09-23,English,2025-03-11T21:39:29.919167
4cac-43d9-935f,jacqueline64,3bef407e7018,bb7ba07edd80,Kathryn,Johnson, Female ,1945-03-17,English,2025-04-20T15:42:27.806486
0ef4-4d28-9dd8,pjohnson,a51411053688,62bd4d1afba5,Lisa,Phillips,M,1989-04-15,Swahili,2024-12-16T02:51:49.280865
56e1-47fe-bfbf,colejeff,fbaa410830f4,175ba49de868,Erik,Lang,Female,1953-05-23,English,2024-07-28T04:07:29.408923
6370-4a09-821b,jonesbryan,26b7031f9ea4,07e6169ea14f,Claudia,Lewis,M,1941-03-08,English,2024-08-20T15:47:57.188628
2006-4108-9b75,imunoz,3d143cd9f573,c4502f5c839f,Anthony,Powell, Female ,1952-08-24,Luganda,2024-04-29T18:53:12.394803
068c-4a2d-bf5b,nicholas14,52e59d264c1b,daca17ec5a35,Kelly,Brooks,F,1968-06-17,Swahili,2024-09-19T19:20:38.764793
10df-48d0-ab5e,katherineriley,dfd3c06d39a6,9f5386d0127b,Samantha,Long,f ,1954-05-02,Kinyarwanda,2025-04-16T10:10:22.431871
b872-4572-b217,ariel85,d19d3145b78e,6c77badcde20,Cassandra,King,F,1943-01-08,Swahili,2024-09-14T15:25:20.007497
c6a5-4cf6-bd99,bennettelizabeth,86717044a110,d7bb3abbb1a3,Timothy,Rogers,Female,1946-05-18,Luganda,2024-08-21T15:33:35.880292
7c75-43fe-814b,xcook,cc223b10a602,30c73d50e4a9,Victor,Krueger, Female ,1943-06-15,English,2024-09-13T13:36:21.241289
40a5-43f0-804a,david82,a79d4da7de0e,3b5bd6ef1b78,Travis,Cummings, m ,1945-02-24,English,2025-01-02T02:14:35.791686
baa7-4559-a9ca,madison94,39066c677f3d,5bb906181ded,Melissa,Smith,Female,1995-04-10,English,2024-08-30T01:30:55.195224
51dd-42a5-bc2d,obaker,ec278deb9e47,e09038804892,Susan,Garcia,Prefer Not to Say,1978-01-24,English,2025-04-08T01:44:13.848601
3814-45f5-aaeb,lisabrock,2b195495501f,84ee1db9ca53,Amanda,Ellis,M,1976-01-05,English,2024-07-26T21:33:14.950482
6e1b-43bd-9c1a,wellsbrenda,29d643da0911,f59a3c6a21d8,Kevin,Garcia,Female,1985-01-23,French,2024-11-03T21:46:11.409924
c97f-4d17-98a4,peaton,10c72eed12bb,d378b3eaba50,William,Smith,Female,1998-12-10,Swahili,2025-03-27T00:41:18.581249
9c3e-4065-ae58,franklinjesus,af39fd5721d0,ec156a221f52,Michael,Price,Male,1972-01-21,Luganda,2024-12-11T22:32:41.138364
c31e-4539-8944,kimberlymartinez,b6e87d709948,48b9332e0d3e,Amanda,Bailey, Female ,1986-01-07,English,2024-09-19T00:39:37.510147
868c-46e9-a2fd,ymartinez,01b66980cc76,808494ceb565,Sharon,Dawson,F,1972-09-27,English,2024-10-16T00:03:38.344769
f743-4d31-99fb,matthewbarber,879d0c41d87a,e652cc8cca36,Valerie,Long, Female ,1960-08-10,English,2024-09-23T13:15:38.026901
89a6-4653-b421,qjordan,25a36e64a462,d08c0f4021bf,Catherine,Santiago, m ,1985-04-27,Luganda,2025-04-11T16:57:51.467524
8bc5-411d-a4fd,hbrooks,3ae063e5c880,218f0b4fd8d8,Holly,Wilson, m ,1947-10-22,English,2024-08-14T12:26:16.947229
e45f-4bef-b46c,jenna72,4a34b4f5af1e,8ad9d638ae39,Aaron,Tyler, Female ,1943-03-03,Kinyarwanda,2024-08-20T22:03:36.956739
0096-424b-a260,cassandra69,a14fe8f34fde,a07ad683184a,Shannon,Clark,Male,1993-11-18,English,2024-06-09T03:30:04.624565
0d7b-4dfc-b1d1,robert42,93fa017a6095,9a52d38bd3d0,Ashlee,Velez,F,1939-02-17,Luganda,2024-12-14T10:34:29.770581
a652-4ecc-96c2,arroyoanthony,9f9e76380f06,d71e2a36bbbf,Vanessa,Lee, m ,1939-12-25,English,2025-02-12T03:10:03.798415
06a8-480c-b797,escott,4ee51456308d,477dcd07a2a2,Dawn,Davis,Male,1985-02-18,English,2024-05-20T22:51:05.265118
1200-4d74-9a27,adamorozco,e95d16b574d8,4677bcff8a65,Nancy,Martin,Male,1998-12-06,Swahili,2025-04-19T02:56:57.423761
67ab-47f0-9c66,paulcarey,9af9b2a6313a,77356fbfaffa,Randall,Simmons, m ,1974-10-25,Luganda,2024-09-23T15:32:53.407237
c1c4-427c-8bf1,deborahward,85bd64572186,9d224dbb51ea,Carlos,Peterson,M,1987-01-29,Swahili,2024-09-26T08:34:30.695089
364b-4eaa-869f,griffithkimberly,7f83878659af,32d05d8c9853,Brett,Vazquez, m ,1995-07-27,English,2024-08-08T19:50:51.145909
85b7-4a1a-879c,yorkjoshua,1e6dc3523a9a,0559f166c2d9,Kristen,Miller,Male,1984-05-21,English,2024-11-14T03:42:30.693998
322d-4889-82f0,jonathan59,c2d4857d2737,a2a63e7c3d54,Heather,Davenport,M,1982-08-30,English,2025-01-17T16:57:41.272639
35e0-4905-b873,susanwade,9510963fe59b,071f2f17e356,John,Greer,Prefer Not to Say,1970-08-15,Swahili,2024-06-13T03:03:01.058835
6c67-4e50-988c,tjenkins,720843414f7d,0ee51ff75fcb,Theresa,Thomas,Prefer Not to Say,2003-05-10,French,2024-06-04T12:23:05.710168
